Component 0:
	Bin	Loading/Weight
	10978:11185,16156:16363	-0.0006437504414628327
	12013:12221,12428:12635	-0.0006435681400989511
	6421:6628,7042:7249	-0.0006428734339162747
	13878:14085,5799:6006	-0.0006428719678043705
	4971:5178,7664:7871	-0.0006424908229643835
	8906:9114,3314:3521	-0.0006419776442907457
	6835:7042,8906:9114	-0.0006404828695221777
	6835:7042,3728:3935	-0.0006403475187150695
	4142:4349,11392:11599	-0.0006402351975734363
	3728:3935,7664:7871	-0.000640230548998447
	11392:11599,11806:12013	-0.0006397493595619163
	3314:3521,10771:10978	-0.000639697245604096
	11392:11599,4142:4349	-0.0006394273184656537
	8492:8699,9321:9528	-0.0006393749173791487
	6421:6628,9942:10149	-0.0006391273538544878
	10149:10356,5385:5592	-0.0006390074425461535
	207:414,1657:1864	-0.0006375475408476911
	16363:16571,12842:13049	-0.0006369863987814737
	5385:5592,12842:13049	-0.0006368333746365867
	16156:16363,3935:4142	-0.0006364056112747425
	3314:3521,5385:5592	-0.0006352953887132993
	4349:4557,5385:5592	-0.0006352029537884354
	11185:11392,9735:9942	-0.0006350640215658166
	13256:13463,5592:5799	-0.0006349471222058374
	7456:7664,6421:6628	-0.0006344585417115297
	7871:8078,10356:10564	-0.0006336350874995322
	3728:3935,1035:1242	-0.0006336226673295789
	13878:14085,7456:7664	-0.0006335628260552711
	4764:4971,15328:15535	-0.0006329882293900441
	4349:4557,16156:16363	-0.000632711930079534
	2485:2692,1449:1657	-0.0006325617547266749
	9735:9942,12842:13049	0.0006320649588654936
	8906:9114,828:1035	-0.0006317608904743502
	4142:4349,8492:8699	-0.0006307703911896252
	14706:14913,4557:4764	-0.0006305557900508343
	9942:10149,3728:3935	-0.0006303134202863986
	8078:8285,7042:7249	-0.0006298977431304597
	15121:15328,16156:16363	-0.00062975227575636
	1657:1864,12842:13049	-0.0006290808239747314
	8492:8699,5592:5799	-0.0006287871562851478
	2899:3107,13878:14085	-0.0006284846676474041
	5385:5592,414:621	-0.0006283935776187555
	3521:3728,7664:7871	-0.0006270673243143446
	13671:13878,7249:7456	-0.0006265384399218076
	11806:12013,6006:6214	-0.0006256505891233617
	6835:7042,621:828	-0.0006254851104662334
	1035:1242,12013:12221	-0.0006254272758942779
	14706:14913,10149:10356	-0.0006253051174469467
	2071:2278,4971:5178	-0.0006247571807127667
	14292:14499,2278:2485	-0.0006241920213803167
	8078:8285,13671:13878	0.0006229583747282516
	3521:3728,8285:8492	-0.0006226356056057286
	3314:3521,13256:13463	-0.0006222573421345772
	11599:11806,1035:1242	-0.0006221203288908595
	1035:1242,3107:3314	-0.0006215645817746175
	14499:14706,5178:5385	-0.0006212298210151339
	207:414,15121:15328	-0.0006212260104887806
	14706:14913,7042:7249	-0.0006204650406923621
	15328:15535,5592:5799	0.0006201158326021493
	7456:7664,11806:12013	-0.0006201114565253228
	621:828,12013:12221	-0.0006191578829892717
	15742:15949,16156:16363	-0.0006190632980692405
	10978:11185,414:621	-0.0006190270349119614
	7249:7456,4971:5178	-0.000618736822270468
	4764:4971,3314:3521	-0.0006187049975376203
	14292:14499,5592:5799	-0.0006184106094120442
	11392:11599,6835:7042	-0.0006181087604633554
	15328:15535,9942:10149	-0.0006179400798443135
	13463:13671,4349:4557	-0.0006168457074132867
	11392:11599,207:414	-0.0006166619288726189
	16156:16363,9114:9321	-0.0006162050040221296
	0:207,9114:9321	-0.0006160220725266531
	9528:9735,7871:8078	-0.000615933203331509
	9942:10149,8285:8492	-0.000615840068303469
	15535:15742,7664:7871	-0.0006149991652884376
	9942:10149,10149:10356	-0.0006128109175108281
	414:621,10564:10771	-0.0006126850659037724
	8285:8492,7456:7664	-0.0006123042951523681
	5178:5385,6835:7042	-0.0006121417346781875
	5178:5385,414:621	-0.0006117010721812002
	9735:9942,14706:14913	-0.0006116133252180929
	10564:10771,3728:3935	-0.0006115519674960388
	3728:3935,0:207	-0.0006107105217414773
	4349:4557,9114:9321	-0.0006097344400333543
	16156:16363,11185:11392	-0.0006094529444365855
	9528:9735,5799:6006	-0.0006094407090520324
	1449:1657,15535:15742	-0.0006093081600242439
	8906:9114,207:414	-0.000609054713738397
	8492:8699,2692:2899	-0.0006090303841595341
	8492:8699,12221:12428	-0.0006089917192666162
	1657:1864,12221:12428	-0.0006089669081640405
	12221:12428,9114:9321	-0.0006069177557139225
	3107:3314,7871:8078	-0.0006067094985519473
	1242:1449,3728:3935	-0.0006064202639599519
	10771:10978,11392:11599	-0.0006061681292603487
	5799:6006,15742:15949	0.0006057290173105865
	8699:8906,10564:10771	-0.0006054731599954001
	11806:12013,15742:15949	-0.0006051555429232236
	15121:15328,10564:10771	0.0006048444532722652
	6421:6628,2278:2485	-0.0006041433238750813
	3728:3935,13049:13256	-0.0006037902873253082
	207:414,15328:15535	-0.000603747897101046
	7042:7249,1449:1657	-0.0006036361837400561
	13671:13878,10149:10356	-0.0006035891128706202
	3107:3314,3107:3314	-0.000603303702853099
	8078:8285,7249:7456	-0.0006031220333642072
	10564:10771,8078:8285	-0.0006029941307680545
	15742:15949,11392:11599	-0.0006027879290898739
	14292:14499,5799:6006	-0.0006020600923946443
	13256:13463,1035:1242	-0.0006018633798611296
	3935:4142,9942:10149	-0.0006018429783234239
	15949:16156,1864:2071	-0.0006017814554673225
	3935:4142,4764:4971	-0.0006012947782727823
	4971:5178,8699:8906	-0.0006009365993349764
	2899:3107,5178:5385	-0.0006008925211518334
	8906:9114,2485:2692	-0.0006005504444116416
	11185:11392,1449:1657	-0.0005996458735680699
	12842:13049,14292:14499	0.0005986819646145415
	15742:15949,828:1035	-0.0005982973411492223
	3935:4142,12221:12428	-0.0005976389527063131
	13463:13671,2071:2278	-0.0005974092251149292
	7042:7249,9528:9735	-0.0005973420887654681
	621:828,5592:5799	0.0005970702933750278
	14913:15121,9528:9735	-0.0005968523671548063
	9321:9528,11599:11806	-0.0005966823528284498
	8492:8699,6835:7042	-0.0005966747593248395
	4764:4971,7042:7249	-0.0005959701184745635
	2278:2485,8492:8699	-0.0005957438692888136
	15328:15535,9114:9321	-0.0005956369273299941
	16156:16363,10356:10564	-0.0005954759123658805
	8078:8285,1657:1864	0.000594369663330281
	15949:16156,12428:12635	-0.000594301724761946
	11599:11806,7871:8078	0.0005942328840492329
	2278:2485,1035:1242	-0.0005935325163949961
	10149:10356,3935:4142	-0.0005932543888915538
	3728:3935,2692:2899	-0.0005931527593506262
	207:414,10771:10978	-0.0005930161615490093
	13049:13256,9735:9942	-0.0005929584797154011
	12842:13049,7456:7664	-0.0005928032735554113
	5799:6006,6421:6628	-0.0005923124446433543
	15742:15949,12635:12842	-0.0005921437952260355
	14292:14499,10356:10564	-0.0005920291186116053
	6421:6628,8285:8492	-0.0005912388263817632
	2485:2692,414:621	-0.000591160679518584
	13671:13878,14706:14913	-0.0005911297810831255
	7456:7664,10149:10356	-0.0005910070062375019
	15328:15535,12635:12842	-0.0005909331414191651
	13256:13463,14292:14499	-0.0005901695404696406
	4557:4764,7871:8078	-0.0005897888741200327
	6835:7042,4349:4557	-0.000589393224248175
	8492:8699,13463:13671	0.0005887549916961134
	14706:14913,7871:8078	-0.0005887504941653346
	6214:6421,6628:6835	-0.0005886383096439981
	9735:9942,3728:3935	-0.0005886270238629121
	13256:13463,621:828	-0.000588231824482438
	10564:10771,13463:13671	-0.0005874458767500348
	12635:12842,13878:14085	-0.0005870898326092568
	3728:3935,3107:3314	0.0005869104076845846
	4764:4971,16363:16571	-0.0005866380336713634
	13049:13256,1657:1864	-0.0005864996949202829
	16363:16571,3521:3728	-0.0005864567518802499
	14706:14913,6835:7042	-0.0005861361131443287
	5799:6006,8285:8492	-0.0005860940808957455
	14706:14913,9735:9942	0.0005857973249315143
	10149:10356,11185:11392	-0.0005855007092747674
	4971:5178,9942:10149	-0.0005849717876407881
	12842:13049,1657:1864	-0.0005840933683854011
	2278:2485,11185:11392	-0.0005839034597529626
	10356:10564,9942:10149	-0.0005837840407250223
	14706:14913,10771:10978	-0.0005826459635482941
	1242:1449,4971:5178	0.000582638168281102
	4142:4349,13463:13671	-0.0005822392552948055
	10771:10978,10978:11185	-0.0005807051166744535
	4557:4764,10149:10356	-0.0005796888457464484
	11599:11806,2071:2278	-0.0005791858176829552
	1657:1864,15121:15328	-0.0005790348708186905
	9321:9528,11806:12013	-0.000578802556167952
	15742:15949,12842:13049	-0.000578483100635947
	14292:14499,2071:2278	-0.0005783799748456404
	11392:11599,2071:2278	-0.000577728512571165
	8078:8285,3935:4142	-0.0005769331942565329
	12635:12842,8492:8699	-0.0005759617384792788
	15328:15535,2071:2278	-0.0005758079770239356
	1864:2071,207:414	-0.0005755367247070527
	5592:5799,3521:3728	-0.0005754056095267079
	13049:13256,12013:12221	-0.0005753981484748408
	11599:11806,6628:6835	-0.0005750453306613902
	4349:4557,11806:12013	-0.0005749690195893955
	12221:12428,4349:4557	-0.0005748913748179057
	16363:16571,6421:6628	-0.0005747790887786875
	6006:6214,8285:8492	-0.0005745958081993995
	14499:14706,14913:15121	-0.0005742246663917955
	12428:12635,4971:5178	-0.000573850308827093
	6006:6214,3728:3935	-0.0005737191602484303
	11185:11392,6006:6214	-0.000573616056689262
	3314:3521,11392:11599	-0.0005734449163108452
	5799:6006,7042:7249	-0.0005729492323553713
	14292:14499,7042:7249	-0.0005727979470667246
	9528:9735,6628:6835	-0.0005723679249578495
	2071:2278,9321:9528	-0.0005717002186946883
	13049:13256,10149:10356	-0.000571493325003019
	9528:9735,1657:1864	-0.0005711975932433179
	2071:2278,8285:8492	-0.0005710740293861904
	4971:5178,6628:6835	-0.0005709666298349247
	4764:4971,14706:14913	-0.0005706376838235076
	13049:13256,5592:5799	-0.0005706107784375019
	12635:12842,1035:1242	-0.0005701926072153799
	15328:15535,6214:6421	-0.0005700709627839627
	15949:16156,12013:12221	-0.0005699333040300482
	12428:12635,8699:8906	-0.0005699308312758692
	10771:10978,15121:15328	-0.0005697528343240249
	2278:2485,4557:4764	-0.000569417998454949
	4764:4971,1242:1449	-0.0005693277285492691
	10564:10771,3521:3728	-0.0005693171073705726
	7664:7871,1657:1864	-0.0005692134941043957
	4349:4557,15328:15535	-0.0005688553363791708
	3521:3728,1449:1657	-0.0005680441345211008
	14499:14706,9321:9528	-0.0005672565717573536
	7249:7456,5178:5385	-0.0005670246583920666
	1449:1657,14913:15121	-0.0005669438642447972
	10564:10771,10978:11185	-0.0005666256394196701
	14706:14913,1449:1657	-0.0005665805602936615
	0:207,3521:3728	-0.0005661369949886017
	11599:11806,15121:15328	0.0005655272439306385
	5592:5799,1449:1657	-0.0005654012819612318
	5178:5385,16363:16571	-0.0005647101086773881
	12221:12428,8078:8285	-0.0005644925385322639
	15535:15742,15949:16156	-0.0005634495661027249
	12428:12635,7664:7871	-0.0005634076852027723
	6214:6421,3314:3521	-0.0005633393414518763
	3935:4142,1449:1657	-0.0005632677528272225
	414:621,9321:9528	-0.0005625823293939625
	414:621,12013:12221	-0.0005621071119511461
	8699:8906,207:414	-0.000561766859012877
	13256:13463,3521:3728	-0.0005614112598464877
	4764:4971,14499:14706	-0.0005613911323000442
	1657:1864,5592:5799	-0.0005613822213381897
	0:207,7664:7871	-0.0005611742546060215
	6421:6628,8906:9114	-0.0005606157678821476
	414:621,2692:2899	0.0005599963105947598
	14706:14913,207:414	-0.0005599184958368952
	6421:6628,10149:10356	-0.0005594470620458843
	15742:15949,10356:10564	-0.000559026652947744
	1242:1449,14499:14706	-0.000558938592213913
	9528:9735,6006:6214	-0.0005589283563549247
	1449:1657,0:207	-0.0005581681124953585
	13463:13671,3107:3314	-0.0005577611913894449
	4764:4971,2485:2692	-0.000557679958657648
	10564:10771,9942:10149	-0.0005576558154240147
	3107:3314,3521:3728	-0.0005575948041708969
	2899:3107,1449:1657	-0.0005572989096661285
	1864:2071,0:207	-0.0005572323603517282
	15121:15328,4971:5178	-0.0005568240808295279
	414:621,8699:8906	-0.0005564864796826637
	3728:3935,7871:8078	-0.0005564429649840694
	14913:15121,16363:16571	-0.0005557619782281002
	5385:5592,10356:10564	-0.0005553378109510325
	621:828,2485:2692	-0.0005552017234086086
	11599:11806,1657:1864	-0.0005548719910917408
	11185:11392,3521:3728	-0.0005542792632693246
	10771:10978,3314:3521	-0.0005538895552957881
	7664:7871,5799:6006	-0.0005538466325349581
	11599:11806,207:414	-0.0005528662807917227
	10564:10771,7871:8078	-0.0005528642655344826
	14913:15121,12842:13049	-0.0005527130218185859
	5385:5592,1449:1657	-0.0005523208427308981
	14499:14706,6421:6628	-0.0005511590122879783
	7871:8078,9114:9321	-0.0005504591547425407
	9114:9321,13256:13463	0.0005500458294884149
	10356:10564,5385:5592	-0.0005497543736222963
	14706:14913,3521:3728	-0.0005496444317977608
	2071:2278,5799:6006	-0.0005495904907264236
	3314:3521,8078:8285	-0.0005481913550103607
	15328:15535,4142:4349	-0.0005481514632916409
	13671:13878,207:414	-0.0005479827659104369
	8906:9114,15742:15949	0.0005477592829344975
	0:207,12428:12635	-0.000546325322910167
	4557:4764,6628:6835	-0.0005462949123882962
	15535:15742,621:828	-0.0005461023707854252
	1864:2071,3935:4142	-0.0005457058826269596
	1449:1657,4764:4971	-0.0005457018871756945
	15121:15328,11185:11392	-0.0005455506288931506
	5178:5385,207:414	-0.000545396527343968
	828:1035,14913:15121	-0.000545118014353541
	9114:9321,1035:1242	-0.0005441417304600037
	2485:2692,4142:4349	-0.0005440721747603762
	1035:1242,11185:11392	-0.0005439061002536057
	1864:2071,2071:2278	-0.0005437204723906424
	2899:3107,1242:1449	0.0005436820826417089
	15535:15742,12635:12842	-0.0005436650339969285
	3521:3728,12428:12635	-0.0005434178091154459
	1657:1864,3521:3728	-0.0005430762846703986
	3728:3935,7042:7249	-0.0005429605347273941
	4349:4557,16363:16571	-0.0005429095417241879
	2071:2278,15742:15949	-0.0005428483865188274
	621:828,15742:15949	-0.0005428430927172328
	414:621,11185:11392	-0.0005423151348935028
	13878:14085,1449:1657	-0.0005422329488543782
	14913:15121,9735:9942	-0.0005406315218727433
	15328:15535,8906:9114	-0.0005406115004664166
	9528:9735,12428:12635	-0.0005400686202729145
	15742:15949,12221:12428	-0.0005398515392973777
	4764:4971,6006:6214	-0.0005395009963449658
	1449:1657,11599:11806	-0.0005394285798296924
	16363:16571,10564:10771	-0.0005393205497066927
	8492:8699,10149:10356	-0.000539250119335175
	10771:10978,6421:6628	-0.0005390718743515261
	11806:12013,16363:16571	-0.000537733556127871
	14085:14292,3107:3314	-0.0005375261864593256
	1657:1864,15742:15949	-0.0005374132945163471
	13049:13256,10771:10978	-0.000537107712650677
	15328:15535,3107:3314	-0.0005364568637471523
	1242:1449,14706:14913	-0.0005361421366236748
	9321:9528,10356:10564	-0.000535983959177717
	12221:12428,4142:4349	-0.0005359215050018768
	3521:3728,9528:9735	-0.0005353835114317639
	15742:15949,1449:1657	-0.0005352635031540884
	9114:9321,9942:10149	-0.0005345349323260587
	7249:7456,9528:9735	0.0005343454586727328
	2278:2485,207:414	-0.0005343192605995066
	11185:11392,828:1035	-0.0005343100823919644
	15949:16156,10771:10978	-0.0005342768108923502
	9114:9321,4142:4349	-0.0005342395966060728
	10978:11185,16363:16571	-0.0005342002432296783
	4764:4971,5592:5799	-0.0005341553133054856
	10978:11185,9321:9528	-0.000533947446192256
	13049:13256,4142:4349	-0.0005335078403665946
	6628:6835,4349:4557	-0.0005334269102830587
	7042:7249,10978:11185	-0.0005333368028658051
	4142:4349,4557:4764	-0.0005331417022525953
	9528:9735,14292:14499	0.0005330638991274829
	14292:14499,4557:4764	-0.0005330466221070346
	2071:2278,2278:2485	-0.0005325038866927784
	2278:2485,11392:11599	0.0005322645717237383
	14292:14499,1035:1242	-0.0005314866000867005
	1657:1864,8285:8492	-0.000531299239958738
	13049:13256,9528:9735	-0.00053122053639195
	12428:12635,2278:2485	-0.0005311468598036787
	4142:4349,2692:2899	-0.0005307841938955462
	14706:14913,5385:5592	-0.0005299563842123854
	2692:2899,1035:1242	-0.0005297319605220196
	1449:1657,8285:8492	-0.0005292405475895463
	13878:14085,15949:16156	-0.0005291004028127988
	4557:4764,16156:16363	-0.0005288615844131473
	12221:12428,1657:1864	-0.0005286192726530515
	3935:4142,7042:7249	-0.0005285151940716043
	12013:12221,3314:3521	-0.0005283028704673504
	11392:11599,4349:4557	-0.0005281732718556867
	8492:8699,4764:4971	-0.0005281492126905445
	15535:15742,3728:3935	-0.0005280554615684265
	2485:2692,5592:5799	0.0005280234640388974
	15535:15742,828:1035	-0.0005277502901830962
	3935:4142,14706:14913	-0.0005263884219110162
	3314:3521,6006:6214	-0.0005261410713336623
	10564:10771,6835:7042	-0.0005258812577581578
	1864:2071,15742:15949	-0.0005253919422745038
	1657:1864,11599:11806	-0.0005253410832350179
	4557:4764,12013:12221	-0.0005251975396182997
	9735:9942,7249:7456	-0.0005250322780927532
	15535:15742,8285:8492	-0.0005249298914462177
	414:621,5592:5799	0.0005236033067904636
	1035:1242,10564:10771	-0.0005235784524937328
	15535:15742,9942:10149	-0.0005233061874968079
	207:414,7871:8078	-0.0005231953247845238
	1242:1449,4557:4764	0.0005231523836081279
	9528:9735,4557:4764	-0.0005230345800263471
	2899:3107,4142:4349	-0.0005230163050819543
	4557:4764,621:828	-0.0005229780029483603
	7871:8078,4142:4349	-0.0005221999009572053
	6006:6214,7042:7249	-0.0005217383390366397
	4557:4764,3521:3728	-0.0005214550820636216
	9528:9735,828:1035	-0.0005212108222653509
	3728:3935,12428:12635	-0.0005211079480644822
	4971:5178,15328:15535	-0.0005210390403305857
	13256:13463,8078:8285	-0.0005208504108110739
	1449:1657,15328:15535	-0.0005206764603904137
	828:1035,14085:14292	-0.0005205308373130644
	6421:6628,207:414	-0.0005205063137910885
	10356:10564,12635:12842	-0.0005204228356885059
	14499:14706,4349:4557	-0.0005201353397156576
	828:1035,2485:2692	-0.0005197311012517781
	12635:12842,14085:14292	-0.0005189521029635617
	8906:9114,12635:12842	-0.0005183333698000865
	4557:4764,6214:6421	-0.0005181786072427288
	8078:8285,10771:10978	-0.0005180986056729686
	16363:16571,2485:2692	-0.0005178220252683863
	16363:16571,4142:4349	-0.000517772219076144
	6628:6835,14292:14499	0.0005177063276011222
	11392:11599,12428:12635	-0.0005176939290211966
	12842:13049,7871:8078	-0.0005176191586664505
	1035:1242,5385:5592	-0.0005174344557958844
	5178:5385,6006:6214	-0.0005170637890263231
	14913:15121,3107:3314	-0.0005169576485963769
	2485:2692,10978:11185	-0.0005166829537293714
	13463:13671,414:621	-0.000515845232267143
	4349:4557,2485:2692	-0.0005155175235312893
	14085:14292,13463:13671	-0.0005150094060161585
	15328:15535,4971:5178	-0.0005146137331128362
	4142:4349,10149:10356	-0.0005134233833031184
	1242:1449,14913:15121	-0.0005133829462007286
	1035:1242,6421:6628	-0.0005126987957722965
	15535:15742,10149:10356	-0.0005124990358356339
	3314:3521,4557:4764	-0.0005124328435296425
	3728:3935,14913:15121	-0.0005124238968110735
	2071:2278,10978:11185	-0.0005120878604924341
	7871:8078,9528:9735	-0.0005120106061834071
	1242:1449,13049:13256	-0.0005114942669924206
	15121:15328,1242:1449	0.0005111380819694706
	3107:3314,8492:8699	-0.00051084330493412
	15535:15742,8699:8906	-0.0005108083420446205
	0:207,13878:14085	0.0005107416450552154
	2278:2485,8285:8492	-0.000510121714089797
	621:828,12428:12635	-0.0005100488781373547
	15949:16156,15535:15742	-0.000509931945282778
	5592:5799,1657:1864	-0.0005086296335691868
	9942:10149,12013:12221	0.0005083991893872718
	14499:14706,10356:10564	-0.0005082389071798567
	1242:1449,1657:1864	-0.0005079847653169879
	4142:4349,621:828	-0.0005077427562437044
	8699:8906,4349:4557	-0.0005074806140781595
	4971:5178,14913:15121	-0.0005074605819020858
	8699:8906,9942:10149	-0.0005069963523622477
	15949:16156,8285:8492	-0.0005067503484391409
	9528:9735,13256:13463	0.0005065446909056708
	3935:4142,1242:1449	-0.0005058261342240903
	15742:15949,9528:9735	-0.0005055765480490075
	5592:5799,2692:2899	-0.0005055560728645347
	7456:7664,1242:1449	-0.0005055406550645994
	14499:14706,7664:7871	-0.0005051848965665569
	2485:2692,3521:3728	-0.0005047670471783806
	12428:12635,14085:14292	0.0005046641319126968
	11185:11392,414:621	-0.0005044299724334453
	4557:4764,8699:8906	-0.0005039539100675195
	11599:11806,6006:6214	-0.0005035583715860202
	10771:10978,6214:6421	-0.0005032460749031132
	8699:8906,4142:4349	-0.0005028266309221338
	7871:8078,2071:2278	-0.0005028045428962357
	6214:6421,15949:16156	-0.000502560665922974
	4557:4764,12842:13049	-0.000502170026908732
	11806:12013,1657:1864	-0.0005021310959185962
	12013:12221,3521:3728	-0.000501721914498569
	6214:6421,9528:9735	0.0005002224397722898
	0:207,8285:8492	-0.0005001642997440453
	8492:8699,14292:14499	0.0005000872524879444
	4349:4557,10978:11185	-0.0004994851750141447
	8078:8285,3314:3521	-0.0004992825678847055
	1657:1864,11392:11599	-0.0004989941898520737
	8492:8699,2071:2278	-0.0004989473114828102
	15949:16156,13049:13256	-0.0004985962601327149
	9735:9942,8078:8285	-0.0004985704047192432
	6835:7042,13671:13878	-0.000498412206560236
	2485:2692,14706:14913	-0.0004982455496353372
	13049:13256,13463:13671	-0.0004981890073926449
	3728:3935,7249:7456	-0.0004981885329858952
	3728:3935,7456:7664	-0.0004969229503071834
	5385:5592,3521:3728	-0.0004959057451229275
	12635:12842,14706:14913	0.0004955333622608569
	10978:11185,12635:12842	-0.000493812915035942
	9114:9321,7456:7664	-0.0004924991329549791
	14499:14706,9114:9321	-0.0004923199904220151
	6006:6214,1657:1864	-0.0004921880797313682
	6628:6835,3728:3935	-0.0004918465000294337
	1242:1449,13878:14085	-0.0004915359259279467
	4971:5178,6214:6421	-0.0004913337052136267
	8492:8699,9114:9321	-0.0004910657243452638
	12013:12221,1864:2071	-0.0004902686403074031
	15949:16156,4764:4971	-0.0004901566178121732
	4557:4764,8078:8285	-0.0004898704423202517
	2692:2899,14499:14706	-0.000489732528687595
	8492:8699,13256:13463	-0.0004894155702769443
	6421:6628,3728:3935	-0.000489334573271523
	12428:12635,3107:3314	-0.0004891870503842018
	2485:2692,13671:13878	-0.0004885427502118126
	15949:16156,1657:1864	-0.00048816034825315376
	7871:8078,5592:5799	-0.0004880500358943529
	3728:3935,12635:12842	-0.0004879720463595822
	10564:10771,5799:6006	-0.00048763202185533725
	2692:2899,4349:4557	-0.0004874507157276087
	7249:7456,5799:6006	-0.00048703076429787434
	1657:1864,13256:13463	-0.0004867559892968961
	11392:11599,6006:6214	-0.00048667217888750323
	14499:14706,2278:2485	-0.000486552513772468
	4557:4764,4971:5178	-0.00048606759396518896
	13256:13463,6421:6628	-0.00048576857347672686
	14499:14706,8699:8906	-0.0004857028593870514
	2692:2899,13878:14085	-0.0004851303040210523
	4349:4557,3314:3521	-0.0004850579825886293
	7042:7249,4349:4557	-0.0004849691346037042
	10356:10564,8699:8906	-0.0004845728472589729
	15742:15949,11185:11392	-0.00048440433435287147
	12635:12842,4557:4764	-0.0004843189877681976
	10978:11185,11392:11599	-0.0004842676052920096
	15535:15742,10564:10771	-0.00048380678522183925
	1449:1657,3314:3521	-0.00048340020017945443
	3314:3521,8699:8906	-0.0004832272154418788
	8699:8906,3314:3521	-0.00048309647492435117
	12221:12428,16363:16571	-0.0004827852184637494
	2278:2485,10978:11185	-0.00048153918636704095
	13256:13463,1242:1449	-0.00048135815981763225
	11599:11806,4557:4764	-0.0004811653362770015
	14499:14706,2071:2278	-0.00048092889672031805
	11599:11806,4349:4557	-0.0004808035164453787
	2485:2692,14085:14292	0.00048036405084140584
	3521:3728,4557:4764	-0.0004803364370881535
	9735:9942,5799:6006	-0.00047985199895112706
	4764:4971,10149:10356	-0.00047982451487483537
	8078:8285,828:1035	-0.00047931694013821996
	3935:4142,10356:10564	-0.0004791942875935114
	15535:15742,5385:5592	0.00047853527609400317
	11599:11806,7042:7249	-0.00047819838913846374
	12635:12842,2071:2278	-0.00047769025809843733
	8285:8492,13049:13256	-0.00047686684943737016
	12635:12842,8699:8906	-0.00047622358902811986
	13878:14085,2899:3107	-0.00047588060368400196
	14292:14499,9528:9735	-0.0004758797348208289
	4142:4349,7249:7456	-0.0004753156628014875
	7664:7871,1035:1242	-0.0004749713111281435
	8492:8699,6421:6628	-0.00047482101928932757
	9735:9942,3521:3728	-0.00047469806564741097
	16363:16571,7042:7249	-0.00047468273744869524
	10771:10978,2071:2278	-0.0004744461082962249
	2692:2899,207:414	-0.0004735979794848456
	5799:6006,4557:4764	-0.0004734326753178126
	9528:9735,4349:4557	-0.0004731736135590445
	5799:6006,3728:3935	-0.00047293636823106817
	3728:3935,10149:10356	-0.0004729227511236333
	16363:16571,5385:5592	-0.0004728599999728171
	10564:10771,4557:4764	-0.0004721433131269108
	6214:6421,8078:8285	-0.00047197129089050554
	2278:2485,1242:1449	-0.0004713300377028447
	1657:1864,10978:11185	0.00047103324147513556
	12635:12842,2278:2485	-0.00047071444274558375
	7249:7456,5592:5799	-0.0004706706126947871
	7664:7871,6006:6214	-0.00047056662291737855
	1864:2071,9528:9735	-0.00047038034334055765
	9321:9528,6214:6421	-0.0004700971771577319
	13256:13463,10149:10356	-0.0004700009543723313
	12221:12428,207:414	-0.0004691956754003699
	14292:14499,6006:6214	-0.00046908596628395086
	3728:3935,9114:9321	-0.0004689388619939548
	10771:10978,7871:8078	-0.00046788852916120136
	7871:8078,13256:13463	-0.00046765743703410976
	15742:15949,2278:2485	-0.0004675132266862754
	1657:1864,8492:8699	-0.0004666859704435994
	1242:1449,14085:14292	-0.0004666035626205049
	11392:11599,5799:6006	-0.00046656529243062686
	14706:14913,3107:3314	-0.00046652545068046953
	5592:5799,6421:6628	-0.0004664335417810305
	828:1035,1657:1864	-0.00046635013397740223
	7042:7249,1242:1449	-0.0004656344450211275
	10978:11185,11806:12013	-0.00046533357302543235
	3935:4142,4557:4764	-0.00046515945179251457
	12013:12221,1035:1242	-0.0004628003885749216
	3521:3728,6421:6628	-0.00046274075313583007
	11185:11392,4349:4557	0.0004623897109314742
	1449:1657,3935:4142	-0.00046224166874844904
	14499:14706,15742:15949	-0.00046213113389941126
	5385:5592,828:1035	-0.0004612721745938473
	2278:2485,12013:12221	-0.000460613911205604
	828:1035,1242:1449	-0.00046029447913519797
	5178:5385,2485:2692	-0.0004602704355250281
	4557:4764,207:414	-0.00045954730296166957
	4349:4557,8699:8906	-0.0004595345724838042
	8492:8699,13671:13878	0.0004591394237626304
	1864:2071,13878:14085	-0.00045875571196640915
	1035:1242,11806:12013	-0.0004586247838630115
	2071:2278,6214:6421	-0.0004583064758709762
	6628:6835,11806:12013	0.0004582588516762807
	1242:1449,3314:3521	-0.00045811388032603923
	9528:9735,11392:11599	-0.0004578397433720042
	8492:8699,207:414	-0.0004570715402528708
	8906:9114,1864:2071	-0.0004569416803122882
	0:207,6214:6421	-0.00045655678272196797
	10149:10356,6421:6628	-0.0004559547671648491
	11392:11599,2278:2485	-0.00045586317121067935
	9942:10149,5385:5592	-0.00045532034695071333
	8906:9114,6628:6835	-0.00045526356553826766
	3728:3935,621:828	-0.0004546557981208399
	3521:3728,7042:7249	-0.00045462499305258015
	621:828,14085:14292	-0.0004545645546076676
	14913:15121,8078:8285	-0.00045439441540000183
	8492:8699,5799:6006	-0.00045312376527788446
	7456:7664,9321:9528	0.0004530449817856901
	15742:15949,6421:6628	-0.0004529740774967416
	4971:5178,13049:13256	-0.00045275380434203457
	15121:15328,11599:11806	-0.00045247634581300805
	15121:15328,9114:9321	-0.00045226617974531477
	6214:6421,7249:7456	-0.00045225351833302956
	8699:8906,6006:6214	0.0004518163093380174
	414:621,12221:12428	-0.0004516668187533129
	6628:6835,7664:7871	-0.00045158472110171327
